,init_id,init_year_end,init_type
10789,34637,2009,Projeto de Resolução
10790,34636,2009,Projeto de Resolução
10791,34606,2009,Projeto de Resolução
10792,34607,2009,Projeto de Resolução
10793,34608,2009,Projeto de Resolução
10794,34602,2009,Projeto de Resolução
10795,34600,2009,Projeto de Resolução
10796,34590,2009,Projeto de Resolução
10797,34588,2009,Projeto de Resolução
10798,34587,2009,Projeto de Resolução
10799,34586,2009,Projeto de Resolução
10800,34572,2009,Projeto de Resolução
10801,34571,2009,Projeto de Resolução
10802,34570,2009,Projeto de Resolução
10803,34558,2009,Projeto de Resolução
10804,34557,2009,Projeto de Resolução
10805,34556,2009,Projeto de Resolução
10806,34555,2009,Projeto de Resolução
10807,34554,2009,Projeto de Resolução
10808,34544,2009,Projeto de Resolução
10809,34529,2009,Projeto de Resolução
10810,34528,2009,Projeto de Resolução
10811,34524,2009,Projeto de Resolução
10812,34525,2009,Projeto de Resolução
10813,34508,2009,Projeto de Resolução
10814,34503,2009,Projeto de Resolução
10815,34478,2009,Projeto de Resolução
10816,34479,2009,Projeto de Resolução
10817,34480,2009,Projeto de Resolução
10818,34481,2009,Projeto de Resolução
10819,34477,2009,Projeto de Resolução
10820,34476,2009,Projeto de Resolução
10821,34469,2009,Projeto de Resolução
10822,34461,2009,Projeto de Resolução
10823,34465,2009,Projeto de Resolução
10824,34464,2009,Projeto de Resolução
10825,34463,2009,Projeto de Resolução
10826,34462,2009,Projeto de Resolução
10827,34449,2009,Projeto de Resolução
10828,34448,2009,Projeto de Resolução
10829,34447,2009,Projeto de Resolução
10830,34443,2009,Projeto de Resolução
10831,34437,2009,Projeto de Resolução
10832,34433,2009,Projeto de Resolução
10833,34431,2009,Projeto de Resolução
10834,34424,2009,Projeto de Resolução
10835,34423,2009,Projeto de Resolução
10836,34416,2009,Projeto de Resolução
10837,34410,2009,Projeto de Resolução
10838,34400,2009,Projeto de Resolução
10839,34399,2009,Projeto de Resolução
10840,34380,2009,Projeto de Resolução
10841,34379,2009,Projeto de Resolução
10842,34376,2009,Projeto de Resolução
10843,34377,2009,Projeto de Resolução
10844,34364,2009,Projeto de Resolução
10845,34363,2009,Projeto de Resolução
10846,34362,2009,Projeto de Resolução
10847,34361,2009,Projeto de Resolução
10848,34360,2009,Projeto de Resolução
10849,34356,2009,Projeto de Resolução
10850,34355,2009,Projeto de Resolução
10851,34354,2009,Projeto de Resolução
10852,34353,2009,Projeto de Resolução
10853,34352,2009,Projeto de Resolução
10854,34351,2009,Projeto de Resolução
10855,34345,2009,Projeto de Resolução
10856,34346,2009,Projeto de Resolução
10857,34347,2009,Projeto de Resolução
10858,34344,2009,Projeto de Resolução
10859,34339,2009,Projeto de Resolução
10860,34333,2009,Projeto de Resolução
10861,34328,2009,Projeto de Resolução
10862,34329,2009,Projeto de Resolução
10863,34326,2009,Projeto de Resolução
10864,34319,2009,Projeto de Resolução
10865,34314,2009,Projeto de Resolução
10866,34312,2009,Projeto de Resolução
10867,34302,2009,Projeto de Resolução
10868,34301,2009,Projeto de Resolução
10869,34297,2009,Projeto de Resolução
10870,34296,2009,Projeto de Resolução
10871,34293,2009,Projeto de Resolução
10872,34288,2009,Projeto de Resolução
10873,34284,2009,Projeto de Resolução
10874,34285,2009,Projeto de Resolução
10875,34277,2009,Projeto de Resolução
10876,34271,2009,Projeto de Resolução
10877,34259,2009,Projeto de Resolução
10878,34257,2009,Projeto de Resolução
10879,34256,2009,Projeto de Resolução
10880,34247,2009,Projeto de Resolução
10881,34246,2009,Projeto de Resolução
10882,34240,2009,Projeto de Resolução
10883,34236,2009,Projeto de Resolução
10884,34231,2009,Projeto de Resolução
10885,34229,2009,Projeto de Resolução
10886,34203,2009,Projeto de Resolução
10887,34202,2009,Projeto de Resolução
10888,34197,2009,Projeto de Resolução
10889,34192,2009,Projeto de Resolução
10890,34191,2009,Projeto de Resolução
10891,34188,2009,Projeto de Resolução
10892,34180,2009,Projeto de Resolução
10893,34176,2009,Projeto de Resolução
10894,34177,2009,Projeto de Resolução
10895,34165,2009,Projeto de Resolução
10896,34160,2009,Projeto de Resolução
10897,34158,2009,Projeto de Resolução
10898,34157,2009,Projeto de Resolução
10899,34156,2009,Projeto de Resolução
10900,34146,2009,Projeto de Resolução
10901,34149,2009,Projeto de Resolução
10902,34136,2009,Projeto de Resolução
10903,34134,2009,Projeto de Resolução
10904,34130,2009,Projeto de Resolução
10905,34129,2009,Projeto de Resolução
10906,34128,2009,Projeto de Resolução
10907,34126,2009,Projeto de Resolução
10908,34124,2009,Projeto de Resolução
10909,34108,2009,Projeto de Resolução
10910,34109,2009,Projeto de Resolução
10911,34110,2009,Projeto de Resolução
10912,34111,2009,Projeto de Resolução
10913,34112,2009,Projeto de Resolução
10914,34105,2009,Projeto de Resolução
10915,34095,2009,Projeto de Resolução
10916,34096,2009,Projeto de Resolução
10917,34092,2009,Projeto de Resolução
10918,34091,2009,Projeto de Resolução
10919,34090,2009,Projeto de Resolução
10920,34078,2009,Projeto de Resolução
10921,34079,2009,Projeto de Resolução
10922,34805,2009,Proposta de Lei
10923,34789,2009,Proposta de Lei
10924,34609,2009,Proposta de Lei
10925,34601,2009,Proposta de Lei
10926,34576,2009,Proposta de Lei
10927,34577,2009,Proposta de Lei
10928,34578,2009,Proposta de Lei
10929,34579,2009,Proposta de Lei
10930,34564,2009,Proposta de Lei
10931,34565,2009,Proposta de Lei
10932,34566,2009,Proposta de Lei
10933,34547,2009,Proposta de Lei
10934,34546,2009,Proposta de Lei
10935,34545,2009,Proposta de Lei
10936,34542,2009,Proposta de Lei
10937,34541,2009,Proposta de Lei
10938,34540,2009,Proposta de Lei
10939,34539,2009,Proposta de Lei
10940,34538,2009,Proposta de Lei
10941,34537,2009,Proposta de Lei
10942,34536,2009,Proposta de Lei
10943,34535,2009,Proposta de Lei
10944,34522,2009,Proposta de Lei
10945,34517,2009,Proposta de Lei
10946,34516,2009,Proposta de Lei
10947,34521,2009,Proposta de Lei
10948,34520,2009,Proposta de Lei
10949,34519,2009,Proposta de Lei
10950,34518,2009,Proposta de Lei
10951,34513,2009,Proposta de Lei
10952,34498,2009,Proposta de Lei
10953,34491,2009,Proposta de Lei
10954,34490,2009,Proposta de Lei
10955,34489,2009,Proposta de Lei
10956,34488,2009,Proposta de Lei
10957,34485,2009,Proposta de Lei
10958,34467,2009,Proposta de Lei
10959,34466,2009,Proposta de Lei
10960,34450,2009,Proposta de Lei
10961,34404,2009,Proposta de Lei
10962,34396,2009,Proposta de Lei
10963,34395,2009,Proposta de Lei
10964,34365,2009,Proposta de Lei
10965,34366,2009,Proposta de Lei
10966,34367,2009,Proposta de Lei
10967,34368,2009,Proposta de Lei
10968,34336,2009,Proposta de Lei
10969,34330,2009,Proposta de Lei
10970,34317,2009,Proposta de Lei
10971,34291,2009,Proposta de Lei
10972,34276,2009,Proposta de Lei
10973,34254,2009,Proposta de Lei
10974,34253,2009,Proposta de Lei
10975,34230,2009,Proposta de Lei
10976,34212,2009,Proposta de Lei
10977,34213,2009,Proposta de Lei
10978,34214,2009,Proposta de Lei
10979,34209,2009,Proposta de Lei
10980,34210,2009,Proposta de Lei
10981,34199,2009,Proposta de Lei
10982,34178,2009,Proposta de Lei
10983,34168,2009,Proposta de Lei
10984,34170,2009,Proposta de Lei
10985,34171,2009,Proposta de Lei
10986,34172,2009,Proposta de Lei
10987,34164,2009,Proposta de Lei
10988,34161,2009,Proposta de Lei
10989,34163,2009,Proposta de Lei
10990,34162,2009,Proposta de Lei
10991,34152,2009,Proposta de Lei
10992,34153,2009,Proposta de Lei
10993,34141,2009,Proposta de Lei
10994,34139,2009,Proposta de Lei
10995,34133,2009,Proposta de Lei
10996,34131,2009,Proposta de Lei
10997,34107,2009,Proposta de Lei
10998,34089,2009,Proposta de Lei
10999,34082,2009,Proposta de Lei
11000,34728,2009,Proposta de Resolução
11001,34668,2009,Proposta de Resolução
11002,34669,2009,Proposta de Resolução
11003,34580,2009,Proposta de Resolução
11004,34560,2009,Proposta de Resolução
11005,34561,2009,Proposta de Resolução
11006,34562,2009,Proposta de Resolução
11007,34563,2009,Proposta de Resolução
11008,34548,2009,Proposta de Resolução
11009,34397,2009,Proposta de Resolução
11010,34343,2009,Proposta de Resolução
11011,34342,2009,Proposta de Resolução
11012,34316,2009,Proposta de Resolução
11013,34290,2009,Proposta de Resolução
11014,34269,2009,Proposta de Resolução
11015,34268,2009,Proposta de Resolução
11016,34267,2009,Proposta de Resolução
11017,34266,2009,Proposta de Resolução
11018,34265,2009,Proposta de Resolução
11019,34264,2009,Proposta de Resolução
11020,34263,2009,Proposta de Resolução
11021,34239,2009,Proposta de Resolução
11022,34238,2009,Proposta de Resolução
11023,34211,2009,Proposta de Resolução
11024,34173,2009,Proposta de Resolução
11025,34151,2009,Proposta de Resolução
11026,34148,2009,Proposta de Resolução
11027,34142,2009,Proposta de Resolução
11028,34143,2009,Proposta de Resolução
11029,34120,2009,Proposta de Resolução
11030,34104,2009,Proposta de Resolução
11031,34103,2009,Proposta de Resolução
11032,34102,2009,Proposta de Resolução
11033,34101,2009,Proposta de Resolução
11034,34083,2009,Proposta de Resolução
11035,35600,2010,Apreciação Parlamentar
11036,35580,2010,Apreciação Parlamentar
11037,35579,2010,Apreciação Parlamentar
11038,35561,2010,Apreciação Parlamentar
11039,35562,2010,Apreciação Parlamentar
11040,35563,2010,Apreciação Parlamentar
11041,35546,2010,Apreciação Parlamentar
11042,35545,2010,Apreciação Parlamentar
11043,35534,2010,Apreciação Parlamentar
11044,35482,2010,Apreciação Parlamentar
11045,35483,2010,Apreciação Parlamentar
11046,35484,2010,Apreciação Parlamentar
11047,35478,2010,Apreciação Parlamentar
11048,35437,2010,Apreciação Parlamentar
11049,35421,2010,Apreciação Parlamentar
11050,35420,2010,Apreciação Parlamentar
11051,35419,2010,Apreciação Parlamentar
11052,35407,2010,Apreciação Parlamentar
11053,35406,2010,Apreciação Parlamentar
11054,35408,2010,Apreciação Parlamentar
11055,35390,2010,Apreciação Parlamentar
11056,35384,2010,Apreciação Parlamentar
11057,35383,2010,Apreciação Parlamentar
11058,35382,2010,Apreciação Parlamentar
11059,35379,2010,Apreciação Parlamentar
11060,35348,2010,Apreciação Parlamentar
11061,35303,2010,Apreciação Parlamentar
11062,35299,2010,Apreciação Parlamentar
11063,35276,2010,Apreciação Parlamentar
11064,35261,2010,Apreciação Parlamentar
11065,35260,2010,Apreciação Parlamentar
11066,35259,2010,Apreciação Parlamentar
11067,35256,2010,Apreciação Parlamentar
11068,35255,2010,Apreciação Parlamentar
11069,35248,2010,Apreciação Parlamentar
11070,35196,2010,Apreciação Parlamentar
11071,35181,2010,Apreciação Parlamentar
11072,34900,2010,Apreciação Parlamentar
11073,34887,2010,Apreciação Parlamentar
11074,34883,2010,Apreciação Parlamentar
11075,34886,2010,Apreciação Parlamentar
11076,34885,2010,Apreciação Parlamentar
11077,34882,2010,Apreciação Parlamentar
11078,34884,2010,Apreciação Parlamentar
11079,34881,2010,Apreciação Parlamentar
11080,34880,2010,Apreciação Parlamentar
11081,34879,2010,Apreciação Parlamentar
11082,34878,2010,Apreciação Parlamentar
11083,34877,2010,Apreciação Parlamentar
11084,34857,2010,Apreciação Parlamentar
11085,34852,2010,Apreciação Parlamentar
11086,34850,2010,Apreciação Parlamentar
11087,34848,2010,Apreciação Parlamentar
11088,34847,2010,Apreciação Parlamentar
11089,34838,2010,Apreciação Parlamentar
11090,34840,2010,Apreciação Parlamentar
11091,34842,2010,Apreciação Parlamentar
11092,34841,2010,Apreciação Parlamentar
11093,34835,2010,Apreciação Parlamentar
11094,34833,2010,Apreciação Parlamentar
11095,34834,2010,Apreciação Parlamentar
11096,34807,2010,Apreciação Parlamentar
11097,35101,2010,Inquérito Parlamentar
11098,35085,2010,Inquérito Parlamentar
11099,35040,2010,Inquérito Parlamentar
11100,34967,2010,Inquérito Parlamentar
11101,35363,2010,Projeto de Deliberação
11102,35325,2010,Projeto de Deliberação
11103,35103,2010,Projeto de Deliberação
11104,34965,2010,Projeto de Deliberação
11105,34846,2010,Projeto de Deliberação
11106,35629,2010,Projeto de Lei
11107,35627,2010,Projeto de Lei
11108,35621,2010,Projeto de Lei
11109,35599,2010,Projeto de Lei
11110,35598,2010,Projeto de Lei
11111,35597,2010,Projeto de Lei
11112,35596,2010,Projeto de Lei
11113,35595,2010,Projeto de Lei
11114,35594,2010,Projeto de Lei
11115,35592,2010,Projeto de Lei
11116,35593,2010,Projeto de Lei
11117,35578,2010,Projeto de Lei
11118,35577,2010,Projeto de Lei
11119,35576,2010,Projeto de Lei
11120,35575,2010,Projeto de Lei
11121,35574,2010,Projeto de Lei
11122,35573,2010,Projeto de Lei
11123,35572,2010,Projeto de Lei
11124,35571,2010,Projeto de Lei
11125,35570,2010,Projeto de Lei
11126,35569,2010,Projeto de Lei
11127,35568,2010,Projeto de Lei
11128,35564,2010,Projeto de Lei
11129,35565,2010,Projeto de Lei
11130,35566,2010,Projeto de Lei
11131,35567,2010,Projeto de Lei
11132,35559,2010,Projeto de Lei
11133,35555,2010,Projeto de Lei
11134,35556,2010,Projeto de Lei
11135,35557,2010,Projeto de Lei
11136,35558,2010,Projeto de Lei
11137,35544,2010,Projeto de Lei
11138,35543,2010,Projeto de Lei
11139,35542,2010,Projeto de Lei
11140,35535,2010,Projeto de Lei
11141,35531,2010,Projeto de Lei
11142,35530,2010,Projeto de Lei
11143,35528,2010,Projeto de Lei
11144,35527,2010,Projeto de Lei
11145,35526,2010,Projeto de Lei
11146,35525,2010,Projeto de Lei
11147,35524,2010,Projeto de Lei
11148,35529,2010,Projeto de Lei
11149,35523,2010,Projeto de Lei
11150,35522,2010,Projeto de Lei
11151,35521,2010,Projeto de Lei
11152,35516,2010,Projeto de Lei
11153,35508,2010,Projeto de Lei
11154,35485,2010,Projeto de Lei
11155,35486,2010,Projeto de Lei
11156,35487,2010,Projeto de Lei
11157,35488,2010,Projeto de Lei
11158,35489,2010,Projeto de Lei
11159,35490,2010,Projeto de Lei
11160,35491,2010,Projeto de Lei
11161,35492,2010,Projeto de Lei
11162,35493,2010,Projeto de Lei
11163,35494,2010,Projeto de Lei
11164,35480,2010,Projeto de Lei
11165,35477,2010,Projeto de Lei
11166,35476,2010,Projeto de Lei
11167,35475,2010,Projeto de Lei
11168,35474,2010,Projeto de Lei
11169,35473,2010,Projeto de Lei
11170,35472,2010,Projeto de Lei
11171,35471,2010,Projeto de Lei
11172,35470,2010,Projeto de Lei
11173,35469,2010,Projeto de Lei
11174,35457,2010,Projeto de Lei
11175,35454,2010,Projeto de Lei
11176,35453,2010,Projeto de Lei
11177,35452,2010,Projeto de Lei
11178,35451,2010,Projeto de Lei
11179,35450,2010,Projeto de Lei
11180,35449,2010,Projeto de Lei
11181,35448,2010,Projeto de Lei
11182,35447,2010,Projeto de Lei
11183,35446,2010,Projeto de Lei
11184,35445,2010,Projeto de Lei
11185,35444,2010,Projeto de Lei
11186,35443,2010,Projeto de Lei
11187,35442,2010,Projeto de Lei
11188,35441,2010,Projeto de Lei
11189,35436,2010,Projeto de Lei
11190,35433,2010,Projeto de Lei
11191,35428,2010,Projeto de Lei
11192,35427,2010,Projeto de Lei
11193,35426,2010,Projeto de Lei
11194,35418,2010,Projeto de Lei
11195,35416,2010,Projeto de Lei
11196,35417,2010,Projeto de Lei
11197,35414,2010,Projeto de Lei
11198,35415,2010,Projeto de Lei
11199,35410,2010,Projeto de Lei
11200,35409,2010,Projeto de Lei
11201,35411,2010,Projeto de Lei
11202,35393,2010,Projeto de Lei
11203,35392,2010,Projeto de Lei
11204,35391,2010,Projeto de Lei
11205,35388,2010,Projeto de Lei
11206,35387,2010,Projeto de Lei
11207,35386,2010,Projeto de Lei
11208,35385,2010,Projeto de Lei
11209,35380,2010,Projeto de Lei
11210,35378,2010,Projeto de Lei
11211,35377,2010,Projeto de Lei
11212,35376,2010,Projeto de Lei
11213,35375,2010,Projeto de Lei
11214,35374,2010,Projeto de Lei
11215,35372,2010,Projeto de Lei
11216,35354,2010,Projeto de Lei
11217,35352,2010,Projeto de Lei
11218,35351,2010,Projeto de Lei
11219,35353,2010,Projeto de Lei
11220,35362,2010,Projeto de Lei
11221,35361,2010,Projeto de Lei
11222,35360,2010,Projeto de Lei
11223,35359,2010,Projeto de Lei
11224,35358,2010,Projeto de Lei
11225,35357,2010,Projeto de Lei
11226,35356,2010,Projeto de Lei
11227,35355,2010,Projeto de Lei
11228,35347,2010,Projeto de Lei
11229,35350,2010,Projeto de Lei
11230,35342,2010,Projeto de Lei
11231,35334,2010,Projeto de Lei
11232,35333,2010,Projeto de Lei
11233,35338,2010,Projeto de Lei
11234,35328,2010,Projeto de Lei
11235,35327,2010,Projeto de Lei
11236,35326,2010,Projeto de Lei
11237,35324,2010,Projeto de Lei
11238,35323,2010,Projeto de Lei
11239,35322,2010,Projeto de Lei
11240,35321,2010,Projeto de Lei
11241,35311,2010,Projeto de Lei
11242,35312,2010,Projeto de Lei
11243,35313,2010,Projeto de Lei
11244,35314,2010,Projeto de Lei
11245,35315,2010,Projeto de Lei
11246,35316,2010,Projeto de Lei
11247,35305,2010,Projeto de Lei
11248,35304,2010,Projeto de Lei
11249,35301,2010,Projeto de Lei
11250,35296,2010,Projeto de Lei
11251,35295,2010,Projeto de Lei
11252,35293,2010,Projeto de Lei
11253,35292,2010,Projeto de Lei
11254,35291,2010,Projeto de Lei
11255,35288,2010,Projeto de Lei
11256,35287,2010,Projeto de Lei
11257,35285,2010,Projeto de Lei
11258,35282,2010,Projeto de Lei
11259,35281,2010,Projeto de Lei
11260,35280,2010,Projeto de Lei
11261,35279,2010,Projeto de Lei
11262,35275,2010,Projeto de Lei
11263,35267,2010,Projeto de Lei
11264,35266,2010,Projeto de Lei
11265,35265,2010,Projeto de Lei
11266,35264,2010,Projeto de Lei
11267,35263,2010,Projeto de Lei
11268,35262,2010,Projeto de Lei
11269,35254,2010,Projeto de Lei
11270,35253,2010,Projeto de Lei
11271,35252,2010,Projeto de Lei
11272,35251,2010,Projeto de Lei
11273,35250,2010,Projeto de Lei
11274,35247,2010,Projeto de Lei
11275,35246,2010,Projeto de Lei
11276,35243,2010,Projeto de Lei
11277,35242,2010,Projeto de Lei
11278,35237,2010,Projeto de Lei
11279,35236,2010,Projeto de Lei
11280,35235,2010,Projeto de Lei
11281,35234,2010,Projeto de Lei
11282,35232,2010,Projeto de Lei
11283,35227,2010,Projeto de Lei
11284,35231,2010,Projeto de Lei
11285,35230,2010,Projeto de Lei
11286,35229,2010,Projeto de Lei
11287,35226,2010,Projeto de Lei
11288,35225,2010,Projeto de Lei
11289,35224,2010,Projeto de Lei
11290,35222,2010,Projeto de Lei
11291,35221,2010,Projeto de Lei
11292,35215,2010,Projeto de Lei
11293,35213,2010,Projeto de Lei
11294,35220,2010,Projeto de Lei
11295,35212,2010,Projeto de Lei
11296,35217,2010,Projeto de Lei
11297,35216,2010,Projeto de Lei
11298,35214,2010,Projeto de Lei
11299,35219,2010,Projeto de Lei
11300,35218,2010,Projeto de Lei
11301,35211,2010,Projeto de Lei
11302,35203,2010,Projeto de Lei
11303,35202,2010,Projeto de Lei
11304,35194,2010,Projeto de Lei
11305,35195,2010,Projeto de Lei
11306,35193,2010,Projeto de Lei
11307,35192,2010,Projeto de Lei
11308,35183,2010,Projeto de Lei
11309,35184,2010,Projeto de Lei
11310,35180,2010,Projeto de Lei
11311,35179,2010,Projeto de Lei
11312,35178,2010,Projeto de Lei
11313,35177,2010,Projeto de Lei
11314,35174,2010,Projeto de Lei
11315,35173,2010,Projeto de Lei
11316,35167,2010,Projeto de Lei
11317,35168,2010,Projeto de Lei
11318,35169,2010,Projeto de Lei
11319,35171,2010,Projeto de Lei
11320,35166,2010,Projeto de Lei
11321,35163,2010,Projeto de Lei
11322,35162,2010,Projeto de Lei
11323,35160,2010,Projeto de Lei
11324,35149,2010,Projeto de Lei
11325,35156,2010,Projeto de Lei
11326,35155,2010,Projeto de Lei
11327,35154,2010,Projeto de Lei
11328,35153,2010,Projeto de Lei
11329,35152,2010,Projeto de Lei
11330,35151,2010,Projeto de Lei
11331,35150,2010,Projeto de Lei
11332,35147,2010,Projeto de Lei
11333,35148,2010,Projeto de Lei
11334,35141,2010,Projeto de Lei
11335,35140,2010,Projeto de Lei
11336,35139,2010,Projeto de Lei
11337,35131,2010,Projeto de Lei
11338,35125,2010,Projeto de Lei
11339,35126,2010,Projeto de Lei
11340,35118,2010,Projeto de Lei
11341,35117,2010,Projeto de Lei
11342,35116,2010,Projeto de Lei
11343,35115,2010,Projeto de Lei
11344,35114,2010,Projeto de Lei
11345,35113,2010,Projeto de Lei
11346,35112,2010,Projeto de Lei
11347,35111,2010,Projeto de Lei
11348,35109,2010,Projeto de Lei
11349,35108,2010,Projeto de Lei
11350,35107,2010,Projeto de Lei
11351,35104,2010,Projeto de Lei
11352,35102,2010,Projeto de Lei
11353,35099,2010,Projeto de Lei
11354,35098,2010,Projeto de Lei
11355,35097,2010,Projeto de Lei
11356,35096,2010,Projeto de Lei
11357,35091,2010,Projeto de Lei
11358,35084,2010,Projeto de Lei
11359,35082,2010,Projeto de Lei
11360,35083,2010,Projeto de Lei
11361,35079,2010,Projeto de Lei
11362,35078,2010,Projeto de Lei
11363,35077,2010,Projeto de Lei
11364,35075,2010,Projeto de Lei
11365,35074,2010,Projeto de Lei
11366,35073,2010,Projeto de Lei
11367,35072,2010,Projeto de Lei
11368,35071,2010,Projeto de Lei
11369,35070,2010,Projeto de Lei
11370,35061,2010,Projeto de Lei
11371,35060,2010,Projeto de Lei
11372,35056,2010,Projeto de Lei
11373,35052,2010,Projeto de Lei
11374,35051,2010,Projeto de Lei
11375,35050,2010,Projeto de Lei
11376,35049,2010,Projeto de Lei
11377,35043,2010,Projeto de Lei
11378,35042,2010,Projeto de Lei
11379,35041,2010,Projeto de Lei
11380,35037,2010,Projeto de Lei
11381,35036,2010,Projeto de Lei
11382,35038,2010,Projeto de Lei
11383,35034,2010,Projeto de Lei
11384,35033,2010,Projeto de Lei
11385,35032,2010,Projeto de Lei
11386,35031,2010,Projeto de Lei
11387,35030,2010,Projeto de Lei
11388,35027,2010,Projeto de Lei
11389,35029,2010,Projeto de Lei
11390,35028,2010,Projeto de Lei
11391,35023,2010,Projeto de Lei
11392,35022,2010,Projeto de Lei
11393,35021,2010,Projeto de Lei
11394,35018,2010,Projeto de Lei
11395,35013,2010,Projeto de Lei
11396,35011,2010,Projeto de Lei
11397,35009,2010,Projeto de Lei
11398,35008,2010,Projeto de Lei
11399,35007,2010,Projeto de Lei
11400,35006,2010,Projeto de Lei
11401,34992,2010,Projeto de Lei
11402,34991,2010,Projeto de Lei
11403,34990,2010,Projeto de Lei
11404,34989,2010,Projeto de Lei
11405,34988,2010,Projeto de Lei
11406,34987,2010,Projeto de Lei
11407,34986,2010,Projeto de Lei
11408,34985,2010,Projeto de Lei
11409,34980,2010,Projeto de Lei
11410,34982,2010,Projeto de Lei
11411,34981,2010,Projeto de Lei
11412,34979,2010,Projeto de Lei
11413,34977,2010,Projeto de Lei
11414,34976,2010,Projeto de Lei
11415,34974,2010,Projeto de Lei
11416,34973,2010,Projeto de Lei
11417,34972,2010,Projeto de Lei
11418,34969,2010,Projeto de Lei
11419,34966,2010,Projeto de Lei
11420,34964,2010,Projeto de Lei
11421,34959,2010,Projeto de Lei
11422,34957,2010,Projeto de Lei
11423,34956,2010,Projeto de Lei
11424,34955,2010,Projeto de Lei
11425,34954,2010,Projeto de Lei
11426,34953,2010,Projeto de Lei
11427,34950,2010,Projeto de Lei
11428,34949,2010,Projeto de Lei
11429,34948,2010,Projeto de Lei
11430,34947,2010,Projeto de Lei
11431,34946,2010,Projeto de Lei
11432,34945,2010,Projeto de Lei
11433,34943,2010,Projeto de Lei
11434,34944,2010,Projeto de Lei
11435,34942,2010,Projeto de Lei
11436,34939,2010,Projeto de Lei
11437,34938,2010,Projeto de Lei
11438,34937,2010,Projeto de Lei
11439,34931,2010,Projeto de Lei
11440,34930,2010,Projeto de Lei
11441,34928,2010,Projeto de Lei
11442,34927,2010,Projeto de Lei
11443,34925,2010,Projeto de Lei
11444,34924,2010,Projeto de Lei
11445,34923,2010,Projeto de Lei
11446,34921,2010,Projeto de Lei
11447,34920,2010,Projeto de Lei
11448,34919,2010,Projeto de Lei
11449,34917,2010,Projeto de Lei
11450,34916,2010,Projeto de Lei
11451,34915,2010,Projeto de Lei
11452,34914,2010,Projeto de Lei
11453,34913,2010,Projeto de Lei
11454,34911,2010,Projeto de Lei
11455,34910,2010,Projeto de Lei
11456,34909,2010,Projeto de Lei
11457,34908,2010,Projeto de Lei
11458,34907,2010,Projeto de Lei
11459,34906,2010,Projeto de Lei
11460,34905,2010,Projeto de Lei
11461,34904,2010,Projeto de Lei
11462,34903,2010,Projeto de Lei
11463,34902,2010,Projeto de Lei
11464,34901,2010,Projeto de Lei
11465,34897,2010,Projeto de Lei
11466,34898,2010,Projeto de Lei
11467,34899,2010,Projeto de Lei
11468,34896,2010,Projeto de Lei
11469,34895,2010,Projeto de Lei
11470,34894,2010,Projeto de Lei
11471,34893,2010,Projeto de Lei
11472,34892,2010,Projeto de Lei
11473,34891,2010,Projeto de Lei
11474,34890,2010,Projeto de Lei
11475,34889,2010,Projeto de Lei
11476,34888,2010,Projeto de Lei
11477,34858,2010,Projeto de Lei
11478,34859,2010,Projeto de Lei
11479,34860,2010,Projeto de Lei
11480,34861,2010,Projeto de Lei
11481,34862,2010,Projeto de Lei
11482,34863,2010,Projeto de Lei
11483,34864,2010,Projeto de Lei
11484,34865,2010,Projeto de Lei
11485,34866,2010,Projeto de Lei
11486,34867,2010,Projeto de Lei
11487,34854,2010,Projeto de Lei
11488,34851,2010,Projeto de Lei
11489,34845,2010,Projeto de Lei
11490,34844,2010,Projeto de Lei
11491,34837,2010,Projeto de Lei
11492,34836,2010,Projeto de Lei
11493,34832,2010,Projeto de Lei
11494,34831,2010,Projeto de Lei
11495,34830,2010,Projeto de Lei
11496,34829,2010,Projeto de Lei
11497,34828,2010,Projeto de Lei
11498,34825,2010,Projeto de Lei
11499,34824,2010,Projeto de Lei
11500,34823,2010,Projeto de Lei
11501,34822,2010,Projeto de Lei
11502,34821,2010,Projeto de Lei
11503,34820,2010,Projeto de Lei
11504,34819,2010,Projeto de Lei
11505,34818,2010,Projeto de Lei
11506,34817,2010,Projeto de Lei
11507,34815,2010,Projeto de Lei
11508,34814,2010,Projeto de Lei
11509,34813,2010,Projeto de Lei
11510,34812,2010,Projeto de Lei
11511,34811,2010,Projeto de Lei
11512,34810,2010,Projeto de Lei
11513,34809,2010,Projeto de Lei
11514,34808,2010,Projeto de Lei
11515,35591,2010,Projeto de Regimento
11516,35479,2010,Projeto de Regimento
11517,35628,2010,Projeto de Resolução
11518,35622,2010,Projeto de Resolução
11519,35613,2010,Projeto de Resolução
11520,35612,2010,Projeto de Resolução
11521,35611,2010,Projeto de Resolução
11522,35610,2010,Projeto de Resolução
11523,35609,2010,Projeto de Resolução
11524,35608,2010,Projeto de Resolução
11525,35607,2010,Projeto de Resolução
11526,35606,2010,Projeto de Resolução
11527,35605,2010,Projeto de Resolução
11528,35604,2010,Projeto de Resolução
11529,35603,2010,Projeto de Resolução
11530,35602,2010,Projeto de Resolução
11531,35601,2010,Projeto de Resolução
11532,35590,2010,Projeto de Resolução
11533,35588,2010,Projeto de Resolução
11534,35589,2010,Projeto de Resolução
11535,35587,2010,Projeto de Resolução
11536,35586,2010,Projeto de Resolução
11537,35585,2010,Projeto de Resolução
11538,35584,2010,Projeto de Resolução
11539,35583,2010,Projeto de Resolução
11540,35582,2010,Projeto de Resolução
11541,35581,2010,Projeto de Resolução
11542,35560,2010,Projeto de Resolução
